timeindex,Strombedarf_migration,Wärmebedarf_migration,Solarkollektor_migration
2022-01-04 10:00:00,8.390912410292074,44.992346890811696,0.0
2022-01-04 11:00:00,7.915858724725618,42.52826298401268,0.0
2022-01-04 12:00:00,10.556748568143439,38.05640700500705,0.0
2022-01-04 13:00:00,8.90172282487966,38.512718839599465,0.0
2022-01-04 14:00:00,8.818290457163688,36.68747150122982,0.0
2022-01-04 15:00:00,9.27120902476468,36.59620913431134,0.0
2022-01-04 16:00:00,7.139426894552488,36.96125860198527,0.0
2022-01-04 17:00:00,7.166670116663828,41.4331145809909,0.0
2022-01-04 18:00:00,12.29350397774123,45.08360925773018,0.0
2022-01-04 19:00:00,11.31785608587894,46.27002002767044,0.0
2022-01-04 20:00:00,12.739611739814386,48.27779209987706,0.0
2022-01-04 21:00:00,11.457477599199546,48.64284156755098,0.0
2022-01-04 22:00:00,9.230344191597675,45.4486587254041,0.0
2022-01-04 23:00:00,7.946507349600874,34.67969942902321,0.0
2022-01-05 00:00:00,7.0781296448019795,21.446656225843306,0.0
2022-01-05 01:00:00,3.9706996227274995,17.566890223925075,0.0
2022-01-05 02:00:00,2.9371598838786177,19.97803201936577,0.0
2022-01-05 03:00:00,2.6936735862585346,20.150256433325822,0.0
2022-01-05 04:00:00,2.622160128216273,22.733622642726566,0.0
2022-01-05 05:00:00,2.6374844406539006,24.45586678232707,0.0
2022-01-05 06:00:00,2.729430315279666,37.02824900141069,0.0
2022-01-05 07:00:00,6.1348330791969055,51.15065094613478,0.0
2022-01-05 08:00:00,8.813182353017812,50.63397770425463,0.0
2022-01-05 09:00:00,9.092425379659026,45.89780632035327,0.0
2022-01-05 10:00:00,8.390912410292074,42.45331804115226,0.0
2022-01-05 11:00:00,7.915858724725618,40.12828845269159,0.0
2022-01-05 12:00:00,10.556748568143439,35.908790310670376,0.0
2022-01-05 13:00:00,8.90172282487966,36.3393513455705,0.0
2022-01-05 14:00:00,8.818290457163688,34.61710720597,0.0
2022-01-05 15:00:00,7.856264176357069,34.530994998989975,0.0
2022-01-05 16:00:00,7.139426894552488,34.87544382691007,0.0
2022-01-05 17:00:00,7.166670116663828,39.094941968931295,0.0
2022-01-05 18:00:00,12.29350397774123,42.53943024813229,0.0
2022-01-05 19:00:00,10.652099845533119,43.65888893887262,0.0
2022-01-05 20:00:00,12.739611739814386,45.553357492433165,0.0
2022-01-05 21:00:00,11.457477599199546,45.89780632035327,0.0
2022-01-05 22:00:00,9.601533092864655,42.883879076052395,0.0
2022-01-05 23:00:00,7.946507349600874,32.72263865240945,0.0
2022-01-06 00:00:00,7.0781296448019795,20.236368640305848,0.0
2022-01-06 01:00:00,3.9706996227274995,14.965530903773882,0.0
2022-01-06 02:00:00,3.8327808107888512,17.019623380762454,0.0
2022-01-06 03:00:00,2.6936735862585346,17.166344271975923,0.0
2022-01-06 04:00:00,2.622160128216273,19.367157640177965,0.0
2022-01-06 05:00:00,2.6647276627652388,20.83436655231266,0.0
2022-01-06 06:00:00,2.729430315279666,31.544991610895924,0.0
2022-01-06 07:00:00,6.1348330791969055,43.57610469040043,0.0
2022-01-06 08:00:00,8.813182353017812,43.13594201676001,0.0
2022-01-06 09:00:00,6.029265593515469,39.101117508389606,0.0
2022-01-06 10:00:00,8.390912410292074,36.16669968412021,0.1660056412031099
2022-01-06 11:00:00,7.915858724725618,34.185967652738384,0.2694866648146198
2022-01-06 12:00:00,10.556748568143439,30.59130581800838,0.016654565140480904
2022-01-06 13:00:00,8.90172282487966,30.958108046042053,0.0
2022-01-06 14:00:00,8.818290457163688,29.490899133907355,0.0
2022-01-06 15:00:00,7.856264176357069,29.41753868830062,0.0
2022-01-06 16:00:00,7.941399245454999,29.71098047072756,0.0
2022-01-06 17:00:00,7.166670116663828,33.30564230545756,0.0
2022-01-06 18:00:00,12.29350397774123,36.24006012972695,0.0
2022-01-06 19:00:00,11.31785608587894,37.193745922614504,0.0
2022-01-06 20:00:00,12.739611739814386,38.80767572596267,0.0
2022-01-06 21:00:00,11.457477599199546,39.101117508389606,0.0
2022-01-06 22:00:00,9.601533092864655,36.53350191215389,0.0
2022-01-06 23:00:00,7.8153993431900615,27.87696933055919,0.0
2022-01-07 00:00:00,7.0781296448019795,17.239704717582658,0.0
2022-01-07 01:00:00,3.9706996227274995,15.952401563567136,0.0
2022-01-07 02:00:00,2.9371598838786177,18.141946876213602,0.0
2022-01-07 03:00:00,2.6936735862585346,18.298342969974065,0.0
2022-01-07 04:00:00,2.622160128216273,20.644284376380995,0.0
2022-01-07 05:00:00,2.6647276627652388,22.20824531398562,0.0
2022-01-07 06:00:00,2.729430315279666,33.62516015849935,0.0
2022-01-07 07:00:00,6.1348330791969055,46.449639846857245,0.0
2022-01-07 08:00:00,8.813182353017812,45.980451565575855,0.0
2022-01-07 09:00:00,9.092425379659026,41.67955898716315,0.0
2022-01-07 10:00:00,8.390912410292074,38.5516371119539,0.0
2022-01-07 11:00:00,7.915858724725618,36.44028984618767,0.20287424172584193
2022-01-07 12:00:00,10.556748568143439,32.60858554905634,0.0
2022-01-07 13:00:00,14.077935026033861,32.9995757834575,0.0
2022-01-07 14:00:00,8.818290457163688,31.43561484585288,0.0
2022-01-07 15:00:00,7.856264176357069,31.357416798972647,0.0
2022-01-07 16:00:00,7.139426894552488,31.670208986493577,0.0
2022-01-07 17:00:00,7.166670116663828,35.5019132836249,0.0
2022-01-07 18:00:00,12.29350397774123,38.62983515883413,0.0
2022-01-07 19:00:00,11.31785608587894,39.646409768277145,0.0
2022-01-07 20:00:00,12.005747444190222,41.36676679964222,0.0
2022-01-07 21:00:00,11.457477599199546,41.67955898716315,0.0
2022-01-07 22:00:00,9.601533092864655,38.94262734635506,0.0
2022-01-07 23:00:00,7.946507349600874,29.715257814487796,0.0
2022-01-08 00:00:00,7.0781296448019795,18.376541016854297,0.0
2022-01-08 01:00:00,3.9706996227274995,19.192235435979832,0.0
2022-01-08 02:00:00,2.9371598838786177,21.82646382915353,0.0
2022-01-08 03:00:00,3.0699705916713897,22.014623000094513,0.0
2022-01-08 04:00:00,2.622160128216273,24.83701056420919,0.0
2022-01-08 05:00:00,2.6647276627652388,26.718602273618977,0.0
2022-01-08 06:00:00,2.729430315279666,40.454221752310424,0.0
2022-01-08 07:00:00,6.1348330791969055,55.88327376947069,0.0
2022-01-08 08:00:00,8.813182353017812,55.318796256647744,0.0
2022-01-08 09:00:00,9.092425379659026,50.14441905577083,0.0
2022-01-08 10:00:00,9.432965656050749,46.38123563695125,0.0
2022-01-08 11:00:00,7.915858724725618,43.84108682924804,0.0
2022-01-08 12:00:00,10.556748568143439,39.23118714119406,0.0
2022-01-08 13:00:00,8.90172282487966,39.701585068546514,0.0
2022-01-08 14:00:00,8.818290457163688,37.819993359136724,0.0
2022-01-08 15:00:00,7.856264176357069,37.72591377366623,0.0
2022-01-08 16:00:00,7.139426894552488,38.10223211554819,0.0
2022-01-08 17:00:00,7.267129498199385,42.71213180360217,0.0
2022-01-08 18:00:00,12.29350397774123,46.47531522242175,0.0
2022-01-08 19:00:00,11.31785608587894,47.69834983353811,0.0
2022-01-08 20:00:00,12.739611739814386,49.76810071388887,0.0
2022-01-08 21:00:00,11.457477599199546,50.14441905577083,0.0
2022-01-08 22:00:00,9.601533092864655,46.8516335643037,0.0
2022-01-08 23:00:00,7.946507349600874,35.75024247878596,0.0
2022-01-09 00:00:00,7.0781296448019795,22.108702585565002,0.0
2022-01-09 01:00:00,3.9706996227274995,26.38704066743653,0.0
2022-01-09 02:00:00,2.9371598838786177,27.638599908579767,0.0
2022-01-09 03:00:00,2.6936735862585346,27.22141349486536,0.0
2022-01-09 04:00:00,2.622160128216273,29.098752356580206,0.0
2022-01-09 05:00:00,2.6647276627652388,29.515938770294618,0.0
2022-01-09 06:00:00,2.729430315279666,41.40575156115535,0.0
2022-01-09 07:00:00,2.789024863648218,61.0135130057327,0.0
2022-01-09 08:00:00,8.813182353017812,54.2342337828735,0.0
2022-01-09 09:00:00,9.092425379659026,50.06236964572939,0.0
2022-01-09 10:00:00,8.390912410292074,49.95807304230078,0.0
2022-01-09 11:00:00,7.915858724725618,49.019403611443366,0.0
2022-01-09 12:00:00,10.556748568143439,46.20339531887108,0.0
2022-01-09 13:00:00,8.90172282487966,45.57761569829947,0.038235591698826094
2022-01-09 14:00:00,11.784396264535602,43.491683629727405,0.27502115346455935
2022-01-09 15:00:00,7.856264176357069,44.117463250299025,0.05178868207878292
2022-01-09 16:00:00,7.139426894552488,43.90887004344181,0.0
2022-01-09 17:00:00,7.166670116663828,49.332293421729176,0.0
2022-01-09 18:00:00,12.29350397774123,51.731115300587035,0.0
2022-01-09 19:00:00,11.31785608587894,52.25259831773005,0.0
2022-01-09 20:00:00,12.739611739814386,52.56548812801586,0.0
2022-01-09 21:00:00,10.905802351444954,52.669784731444466,0.0
2022-01-09 22:00:00,9.601533092864655,48.18503078401453,0.0
2022-01-09 23:00:00,7.946507349600874,37.65107383772565,0.0
2022-01-10 00:00:00,7.0781296448019795,29.620235373723226,0.0
2022-01-10 01:00:00,3.9706996227274995,26.916935623988614,0.0
2022-01-10 02:00:00,2.9371598838786177,28.193628222754874,0.0
2022-01-10 03:00:00,2.6936735862585346,27.768064023166126,0.0
2022-01-10 04:00:00,2.802646474703887,29.683102921315513,0.0
2022-01-10 05:00:00,2.6647276627652388,30.10866712090426,0.0
2022-01-10 06:00:00,2.729430315279666,42.23724680918372,0.0
2022-01-10 07:00:00,6.1348330791969055,62.23876418985511,0.0
2022-01-10 08:00:00,8.813182353017812,55.32334594653786,0.0
2022-01-10 09:00:00,9.092425379659026,51.06770395065034,0.0
2022-01-10 10:00:00,8.390912410292074,50.96131290075316,0.09595200508564831
2022-01-10 11:00:00,11.862720528105699,50.00379345167846,0.17869816811979908
2022-01-10 12:00:00,10.556748568143439,47.131235104454376,0.0
2022-01-10 13:00:00,8.90172282487966,46.49288880507125,0.0
2022-01-10 14:00:00,8.818290457163688,44.36506780712748,0.0
2022-01-10 15:00:00,7.856264176357069,45.00341410651061,0.0
2022-01-10 16:00:00,7.139426894552488,44.79063200671624,0.0
2022-01-10 17:00:00,7.166670116663828,50.32296660137003,0.0
2022-01-10 18:00:00,12.29350397774123,52.76996074900535,0.0
2022-01-10 19:00:00,11.31785608587894,53.301915998491296,0.0
2022-01-10 20:00:00,12.739611739814386,53.62108914818286,0.0
2022-01-10 21:00:00,11.457477599199546,53.727480198080045,0.0
2022-01-10 22:00:00,9.601533092864655,49.15266505250095,0.0
2022-01-10 23:00:00,7.946507349600874,38.40716901288494,0.0
2022-01-11 00:00:00,7.0781296448019795,30.215058170801452,0.0
2022-01-11 01:00:00,5.324347221384601,29.101207512345194,0.0
2022-01-11 02:00:00,2.9371598838786177,30.481501939808204,0.0
2022-01-11 03:00:00,2.6936735862585346,30.021403797320538,0.0
2022-01-11 04:00:00,2.622160128216273,32.09184543851506,0.0
2022-01-11 05:00:00,2.6647276627652388,32.551943581002725,0.0
2022-01-11 06:00:00,2.729430315279666,45.66474064190135,0.0
2022-01-11 07:00:00,6.1348330791969055,67.2893533388219,0.0
2022-01-11 08:00:00,3.405402763917238,59.812758523397235,0.0
2022-01-11 09:00:00,9.092425379659026,55.21177709852053,0.0
2022-01-11 10:00:00,8.390912410292074,55.09675256289861,0.0
2022-01-11 11:00:00,7.915858724725618,54.06153174230135,0.0
2022-01-11 12:00:00,10.556748568143439,50.95586928050957,0.0
2022-01-11 13:00:00,8.90172282487966,50.26572206677806,0.0
2022-01-11 14:00:00,8.818290457163688,47.965231354339714,0.0
2022-01-11 15:00:00,9.27120902476468,48.655378568071214,0.0
2022-01-11 16:00:00,7.139426894552488,48.42532949682738,0.0
2022-01-11 17:00:00,7.166670116663828,54.4066053491671,0.0
2022-01-11 18:00:00,12.29350397774123,57.05216966847121,0.0
2022-01-11 19:00:00,11.31785608587894,57.6272923465808,0.0
2022-01-11 20:00:00,12.739611739814386,57.972365953446555,0.0
2022-01-11 21:00:00,11.457477599199546,58.087390489068476,0.0
2022-01-11 22:00:00,9.230344191597675,53.14133545732601,0.0
2022-01-11 23:00:00,7.946507349600874,41.52385735951231,0.0
2022-01-12 00:00:00,7.0781296448019795,32.666968116624645,0.0
2022-01-12 01:00:00,3.9706996227274995,28.994740255016485,0.0
2022-01-12 02:00:00,2.9371598838786177,30.369984852092365,0.0
2022-01-12 03:00:00,2.6936735862585346,29.911569986400405,0.0
2022-01-12 04:00:00,2.622160128216273,31.974436882014228,0.0
2022-01-12 05:00:00,2.6374844406539006,32.43285174770619,0.0
2022-01-12 06:00:00,2.729430315279666,45.49767541992705,0.0
2022-01-12 07:00:00,6.1348330791969055,67.04317410744919,0.0
2022-01-12 08:00:00,8.813182353017812,59.59393253995483,0.0
2022-01-12 09:00:00,9.092425379659026,55.00978388303523,0.0
2022-01-12 10:00:00,8.390912410292074,54.895180166612235,0.0
2022-01-12 11:00:00,7.915858724725618,53.863746718805324,0.0
2022-01-12 12:00:00,10.556748568143439,50.7694463753846,0.23294575658883815
2022-01-12 13:00:00,8.90172282487966,50.08182407684666,0.2821802312654132
2022-01-12 14:00:00,8.818290457163688,47.78974974838686,0.11183590316963243
2022-01-12 15:00:00,7.856264176357069,48.47737204692479,0.0
2022-01-12 16:00:00,7.139426894552488,48.24816461407881,0.0
2022-01-12 17:00:00,7.166670116663828,54.2075578680743,0.0
2022-01-12 18:00:00,12.29350397774123,56.84344334580307,0.0
2022-01-12 19:00:00,10.652099845533119,57.41646192791802,0.0
2022-01-12 20:00:00,12.739611739814386,57.760273077186994,0.0
2022-01-12 21:00:00,11.457477599199546,57.874876793609985,0.0
2022-01-12 22:00:00,9.601533092864655,52.94691698742141,0.0
2022-01-12 23:00:00,7.946507349600874,41.37194162869942,0.0
2022-01-13 00:00:00,7.0781296448019795,32.54745546412918,0.0
2022-01-13 01:00:00,3.9706996227274995,29.185735700024967,0.0
2022-01-13 02:00:00,3.8327808107888512,30.57003936959137,0.0
2022-01-13 03:00:00,2.6936735862585346,30.10860481306924,0.0
2022-01-13 04:00:00,2.622160128216273,32.18506031741884,0.0
2022-01-13 05:00:00,2.6647276627652388,32.646494873940966,0.0
2022-01-13 06:00:00,2.729430315279666,45.79737973482178,0.0
2022-01-13 07:00:00,6.1348330791969055,67.48480389136208,0.0
2022-01-13 08:00:00,8.813182353017812,59.9864923478774,0.0
2022-01-13 09:00:00,6.029265593515469,55.37214678265606,0.0
2022-01-13 10:00:00,8.390912410292074,55.256788143525526,0.0
2022-01-13 11:00:00,7.915858724725618,54.21856039135073,0.0
2022-01-13 12:00:00,10.556748568143439,51.10387713482632,0.0
2022-01-13 13:00:00,8.90172282487966,50.41172530004313,0.0
2022-01-13 14:00:00,8.818290457163688,48.10455251743245,0.0
2022-01-13 15:00:00,7.856264176357069,48.796704352215656,0.0
2022-01-13 16:00:00,7.941399245454999,48.56598707395459,0.0
2022-01-13 17:00:00,7.166670116663828,54.56463630874233,0.0
2022-01-13 18:00:00,12.29350397774123,57.217885008744595,0.0
2022-01-13 19:00:00,11.31785608587894,57.794678204397265,0.0
2022-01-13 20:00:00,12.739611739814386,58.140754121788866,0.0
2022-01-13 21:00:00,11.457477599199546,58.2561127609194,0.0
2022-01-13 22:00:00,9.601533092864655,53.29569127830646,0.0
2022-01-13 23:00:00,7.8153993431900615,41.64446872612258,0.0
2022-01-14 00:00:00,7.0781296448019795,32.7618535130715,0.0
2022-01-14 01:00:00,3.9706996227274995,30.548747384285097,0.0
2022-01-14 02:00:00,2.9371598838786177,31.99769982938953,0.0
2022-01-14 03:00:00,2.6936735862585346,31.51471568102139,0.0
2022-01-14 04:00:00,2.622160128216273,33.68814434867804,0.0
2022-01-14 05:00:00,2.6647276627652388,34.171128497046176,0.0
2022-01-14 06:00:00,2.729430315279666,47.93617672553828,0.0
2022-01-14 07:00:00,6.1348330791969055,70.63643169884104,0.0
2022-01-14 08:00:00,8.813182353017812,62.7879392878587,0.0
2022-01-14 09:00:00,9.092425379659026,57.958097804177264,0.0
2022-01-14 10:00:00,8.390912410292074,57.837351767085224,0.0
2022-01-14 11:00:00,7.915858724725618,56.750637433256905,0.0
2022-01-14 12:00:00,10.556748568143439,53.49049443177193,0.0
2022-01-14 13:00:00,14.077935026033861,52.766018209219716,0.0
2022-01-14 14:00:00,8.818290457163688,50.35109746737899,0.0
2022-01-14 15:00:00,7.856264176357069,51.07557368993121,0.0
2022-01-14 16:00:00,7.139426894552488,50.83408161574714,0.0
2022-01-14 17:00:00,7.166670116663828,57.11287554453301,0.0
2022-01-14 18:00:00,12.29350397774123,59.89003439764984,0.0
2022-01-14 19:00:00,11.31785608587894,60.493764583110014,0.0
2022-01-14 20:00:00,12.005747444190222,60.85600269438612,0.0
2022-01-14 21:00:00,11.457477599199546,60.97674873147817,0.0
2022-01-14 22:00:00,9.601533092864655,55.78466913652061,0.0
2022-01-14 23:00:00,7.946507349600874,43.58931939022498,0.0
2022-01-15 00:00:00,7.0781296448019795,34.291874534138216,0.0
2022-01-15 01:00:00,3.9706996227274995,33.34013886822908,0.0
2022-01-15 02:00:00,2.9371598838786177,34.92148932838224,0.0
2022-01-15 03:00:00,3.0699705916713897,34.394372508331195,0.0
2022-01-15 04:00:00,2.622160128216273,36.76639819856093,0.0
2022-01-15 05:00:00,2.6647276627652388,37.29351501861198,0.0
2022-01-15 06:00:00,2.729430315279666,52.31634439006698,0.0
2022-01-15 07:00:00,6.1348330791969055,77.09083493246646,0.0
2022-01-15 08:00:00,8.813182353017812,68.52518660663685,0.0
2022-01-15 09:00:00,9.092425379659026,63.254018406126335,0.0
2022-01-15 10:00:00,9.432965656050749,63.122239201113565,0.0
2022-01-15 11:00:00,7.915858724725618,61.9362263559987,0.0
2022-01-15 12:00:00,10.556748568143439,58.37818782065409,0.0
2022-01-15 13:00:00,8.90172282487966,57.58751259057752,0.0
2022-01-15 14:00:00,8.818290457163688,54.95192849032225,0.0
2022-01-15 15:00:00,7.856264176357069,55.74260372039882,0.0
2022-01-15 16:00:00,7.139426894552488,55.479045310373294,0.0
2022-01-15 17:00:00,7.267129498199385,62.331563971036985,0.0
2022-01-15 18:00:00,12.29350397774123,65.36248568633054,0.0
2022-01-15 19:00:00,11.31785608587894,66.02138171139435,0.0
2022-01-15 20:00:00,12.739611739814386,66.41671932643264,0.0
2022-01-15 21:00:00,11.457477599199546,66.54849853144542,0.0
2022-01-15 22:00:00,9.601533092864655,60.88199271589659,0.0
2022-01-15 23:00:00,7.946507349600874,47.57229300960751,0.0
2022-01-16 00:00:00,7.0781296448019795,37.425294223624746,0.0
2022-01-16 01:00:00,3.9706996227274995,33.85749459912698,0.0
2022-01-16 02:00:00,2.9371598838786177,35.46338367102233,0.0
2022-01-16 03:00:00,2.6936735862585346,34.928087313723886,0.0
2022-01-16 04:00:00,2.622160128216273,37.33692092156691,0.0
2022-01-16 05:00:00,2.6647276627652388,37.87221727886536,0.0
2022-01-16 06:00:00,2.729430315279666,53.12816346187119,0.0
2022-01-16 07:00:00,2.789024863648218,78.28709225489835,0.0
2022-01-16 08:00:00,8.813182353017812,69.58852644879853,0.0
2022-01-16 09:00:00,9.092425379659026,64.23556287581404,0.0
2022-01-16 10:00:00,8.390912410292074,64.10173878648942,0.0
2022-01-16 11:00:00,7.915858724725618,62.89732198256792,0.0
2022-01-16 12:00:00,10.556748568143439,59.28407157080337,0.0
2022-01-16 13:00:00,8.90172282487966,58.481127034855696,0.0
2022-01-16 14:00:00,11.784396264535602,55.80464524836344,0.0
2022-01-16 15:00:00,7.856264176357069,56.607589784311116,0.0
2022-01-16 16:00:00,7.139426894552488,56.33994160566189,0.0
2022-01-16 17:00:00,7.166670116663828,63.29879425054175,0.0
2022-01-16 18:00:00,12.29350397774123,66.37674830500784,0.0
2022-01-16 19:00:00,11.31785608587894,67.04586875163089,0.0
2022-01-16 20:00:00,12.739611739814386,67.44734101960474,0.0
2022-01-16 21:00:00,10.905802351444954,67.58116510892935,0.0
2022-01-16 22:00:00,9.601533092864655,61.826729267971004,0.0
2022-01-16 23:00:00,7.946507349600874,48.31049624618514,0.0
2022-01-17 00:00:00,7.0781296448019795,38.006041368189976,0.0
2022-01-17 01:00:00,3.9706996227274995,28.349435945546624,0.0
2022-01-17 02:00:00,2.9371598838786177,29.694073223596263,0.0
2022-01-17 03:00:00,2.6936735862585346,29.24586079757972,0.0
2022-01-17 04:00:00,2.802646474703887,31.26281671465418,0.0
2022-01-17 05:00:00,2.6647276627652388,31.711029140670725,0.0
2022-01-17 06:00:00,2.729430315279666,44.48508328214233,0.0
2022-01-17 07:00:00,6.1348330791969055,65.55106730492005,0.0
2022-01-17 08:00:00,8.813182353017812,58.26761538215116,0.0
2022-01-17 09:00:00,9.092425379659026,53.78549112198569,0.0
2022-01-17 10:00:00,8.390912410292074,53.67343801548155,0.0
2022-01-17 11:00:00,11.862720528105699,52.66496005694432,0.0027032280552668018
2022-01-17 12:00:00,10.556748568143439,49.63952618133263,0.0
2022-01-17 13:00:00,8.90172282487966,48.967207542307804,0.0
2022-01-17 14:00:00,8.818290457163688,46.72614541222507,0.0
2022-01-17 15:00:00,7.856264176357069,47.39846405124989,0.0
2022-01-17 16:00:00,7.139426894552488,47.17435783824161,0.0
2022-01-17 17:00:00,7.166670116663828,53.001119376456735,0.0
2022-01-17 18:00:00,12.29350397774123,55.57834082605187,0.0
2022-01-17 19:00:00,11.31785608587894,56.13860635857256,0.0
2022-01-17 20:00:00,12.739611739814386,56.47476567808497,0.0
2022-01-17 21:00:00,11.457477599199546,56.58681878458911,0.0
2022-01-17 22:00:00,9.601533092864655,51.768535204911224,0.0
2022-01-17 23:00:00,7.946507349600874,40.4511714479934,0.0
2022-01-18 00:00:00,7.0781296448019795,31.823082247174867,0.0
2022-01-18 01:00:00,5.324347221384601,30.228652931592904,0.0
2022-01-18 02:00:00,2.9371598838786177,31.662423031115097,0.0
2022-01-18 03:00:00,2.6936735862585346,31.1844996646077,0.0
2022-01-18 04:00:00,2.622160128216273,33.33515481389099,0.0
2022-01-18 05:00:00,2.6647276627652388,33.813078180398385,0.0
2022-01-18 06:00:00,2.729430315279666,47.433894125859226,0.0
2022-01-18 07:00:00,6.1348330791969055,69.89629235170692,0.0
2022-01-18 08:00:00,3.405402763917238,62.1300376459617,0.0
2022-01-18 09:00:00,9.092425379659026,57.350803980887726,0.0
2022-01-18 10:00:00,8.390912410292074,57.23132313926087,0.0
2022-01-18 11:00:00,7.915858724725618,56.15599556461923,0.07498589904849115
2022-01-18 12:00:00,10.556748568143439,52.930012840694296,0.0
2022-01-18 13:00:00,8.90172282487966,52.2131277909332,0.0
2022-01-18 14:00:00,8.818290457163688,49.82351095839621,0.17437304092510197
2022-01-18 15:00:00,9.27120902476468,50.5403960081573,0.33723622456967406
2022-01-18 16:00:00,7.139426894552488,50.30143432490361,0.0
2022-01-18 17:00:00,7.166670116663828,56.51443808949978,0.0
2022-01-18 18:00:00,12.29350397774123,59.262497446917315,0.0
2022-01-18 19:00:00,11.31785608587894,59.859901655051566,0.0
2022-01-18 20:00:00,12.739611739814386,60.21834417993211,0.0
2022-01-18 21:00:00,11.457477599199546,60.337825021558956,0.0
2022-01-18 22:00:00,9.230344191597675,55.20014883160443,0.0
2022-01-18 23:00:00,7.946507349600874,43.13258382729265,0.0
2022-01-19 00:00:00,7.0781296448019795,33.93255902202524,0.0
2022-01-19 01:00:00,3.9706996227274995,27.917156186822044,0.0
2022-01-19 02:00:00,2.9371598838786177,29.241290077106093,0.0
2022-01-19 03:00:00,2.6936735862585346,28.799912113678083,0.0
2022-01-19 04:00:00,2.622160128216273,30.786112949104158,0.0
2022-01-19 05:00:00,2.6374844406539006,31.22749091253217,0.0
2022-01-19 06:00:00,2.729430315279666,43.80676287023064,0.0
